customer_id,customer_since,region,plan_type,login_frequency,session_duration,app_visits,pages_viewed,cart_activity,email_open_rate,feature_usage_score,last_login_days,purchase_count,total_spend,avg_order_value,purchase_frequency,last_purchase_days,payment_failures,refund_count,subscription_status,churn
CUST-0870,2025-11-16 17:10:26.719034,Europe,Basic,40,,12,221,7,0.46830059145638514,9.130024058704347,57,35.0,2016.6344635940934,57.61812753125981,11,73,1,3,Expired,0
CUST-0871,2025-11-17 17:10:26.719034,North America,Enterprise,38,39.0,49,300,19,0.8531281719102366,1.6272162705710767,25,10.0,3223.0307694483186,322.30307694483184,10,1,1,5,Active,1
CUST-0872,2025-11-18 17:10:26.719034,South America,Basic,60,199.0,31,142,3,0.9335804560066894,1.5239576086780569,0,34.0,2757.5603569458663,81.10471638076078,11,58,2,5,Active,0
CUST-0873,2025-11-19 17:10:26.719034,Europe,Enterprise,59,34.0,29,210,6,0.9326022075036438,9.343037440912674,3,36.0,1260.402067205022,35.01116853347283,2,3,2,4,Active,0
CUST-0874,2025-11-20 17:10:26.719034,North America,Basic,10,121.0,5,294,13,0.12523002562874674,6.8360942276329135,38,6.0,1994.6675883573846,332.4445980595641,15,63,2,0,Active,1
CUST-0875,2025-11-21 17:10:26.719034,Europe,Basic,99,,25,335,13,0.382053882511057,4.4163942080349905,53,43.0,2146.286713038736,49.913644489272926,7,21,0,2,Active,1
CUST-0876,2025-11-22 17:10:26.719034,Asia,Enterprise,64,194.0,41,418,3,0.02822875965070637,7.795543733345645,25,46.0,4402.437492433063,95.70516287897964,9,23,2,6,Active,0
CUST-0877,2025-11-23 17:10:26.719034,Europe,Basic,63,56.0,31,104,15,0.8551653449714728,7.050941289942771,32,16.0,4804.911729103508,300.30698306896926,5,9,0,7,Active,0
CUST-0878,2025-11-24 17:10:26.719034,Europe,Pro,49,237.0,21,287,0,0.3587557620212738,5.780809421376366,32,19.0,4466.07679835852,235.05667359781685,7,118,4,1,,1
CUST-0879,2025-11-25 17:10:26.719034,North America,Basic,64,48.0,20,459,16,0.6311170278922348,1.8898600839638622,7,34.0,3598.698340019378,105.84406882409935,2,83,3,2,Active,1
CUST-0880,2025-11-26 17:10:26.719034,North America,Pro,32,25.0,39,438,9,0.7148984380772886,8.309616285634764,19,25.0,2929.113740693051,117.16454962772204,3,109,4,3,Active,0
CUST-0881,2025-11-27 17:10:26.719034,North America,Basic,7,31.0,22,334,15,0.4298446697431554,8.794208716125622,15,31.0,3449.4155609751156,111.27146970887469,2,55,0,4,Active,0
CUST-0882,2025-11-28 17:10:26.719034,Europe,Basic,21,222.0,4,228,15,0.306442336550243,2.549518196973842,20,49.0,4696.155011456118,95.83989819298199,19,110,0,2,Active,1
CUST-0883,2025-11-29 17:10:26.719034,Asia,Enterprise,20,158.0,13,98,7,0.9622129101159447,8.654604867793601,44,41.0,1257.4936887669205,30.67057777480294,4,116,3,4,Active,1
CUST-0884,2025-11-30 17:10:26.719034,South America,Basic,26,250.0,45,81,6,0.9644882250238542,8.90062579914908,54,17.0,2680.2513332902904,157.66184313472297,7,19,1,7,Active,0
CUST-0885,2025-12-01 17:10:26.719034,South America,Pro,68,281.0,42,256,5,0.28943636803002193,5.944857510596644,55,47.0,3451.1440148120355,73.42859605983054,7,62,1,7,Expired,0
CUST-0886,2025-12-02 17:10:26.719034,North America,Basic,86,68.0,49,138,15,0.4796250967444581,6.905611326004183,25,30.0,3399.4425366081305,113.31475122027102,17,87,1,1,,0
CUST-0887,2025-12-03 17:10:26.719034,North America,Pro,15,296.0,20,221,19,0.9728441586600224,4.4401358801304225,22,39.0,1268.8720082884138,32.535179699702915,19,91,2,5,Active,0
CUST-0888,2025-12-04 17:10:26.719034,Europe,Basic,85,211.0,13,437,15,0.004868407655503226,3.536124827583394,17,31.0,2937.790321674862,94.76742973144715,16,91,1,3,Active,0
CUST-0889,2025-12-05 17:10:26.719034,South America,Enterprise,79,41.0,17,352,6,0.41267824837914924,7.497848322564803,30,19.0,3981.6065806765805,209.5582410882411,3,39,2,8,Active,0
CUST-0890,2025-12-06 17:10:26.719034,North America,Basic,86,171.0,36,105,8,0.10045754968096843,8.756876341142274,51,35.0,2380.6441104507167,68.01840315573476,15,100,2,9,Active,0
CUST-0891,2025-12-07 17:10:26.719034,Asia,Basic,92,264.0,33,84,13,0.5091579655626026,6.886697976601728,41,29.0,3968.5574027266875,136.84680699057543,14,76,1,1,Active,0
CUST-0892,2025-12-08 17:10:26.719034,Asia,Basic,14,263.0,1,432,10,0.02466995454048715,5.604315495818943,11,1.0,1805.8141627952284,1805.8141627952284,15,119,1,7,Active,0
CUST-0893,2025-12-09 17:10:26.719034,North America,Basic,27,18.0,15,63,13,0.40689843139062787,2.430322901597544,0,4.0,4694.413034547157,1173.6032586367892,14,27,3,0,Active,1
CUST-0894,2025-12-10 17:10:26.719034,North America,Pro,40,148.0,13,353,6,0.22069907478533513,1.4811284134433635,41,28.0,2674.302918090514,95.51081850323264,7,46,3,5,Expired,1
CUST-0895,2025-12-11 17:10:26.719034,South America,Basic,58,19.0,17,468,0,0.5333083624587408,5.011226112220718,8,18.0,2983.7802744551454,165.76557080306364,3,34,2,9,Active,0
CUST-0896,2025-12-12 17:10:26.719034,South America,Enterprise,28,223.0,24,422,12,0.9959936491006997,1.4441460732767915,2,26.0,166.49422833489612,6.4036241667267735,17,33,3,0,Active,0
CUST-0897,2025-12-13 17:10:26.719034,Europe,Basic,26,282.0,8,63,19,0.8005361051267477,6.124011687165026,59,40.0,859.6429942716853,21.49107485679213,10,92,2,1,Active,1
CUST-0898,2025-12-14 17:10:26.719034,South America,Basic,63,57.0,27,227,2,0.8456420916244214,4.444562721859942,50,19.0,3168.340063550513,166.7547401868691,15,95,0,2,Expired,1
CUST-0899,2025-12-15 17:10:26.719034,Asia,Pro,66,120.0,45,25,19,0.6352649873590809,7.814702077137725,25,6.0,2105.1531551935336,350.8588591989223,6,96,2,8,,0
CUST-0900,2025-12-16 17:10:26.719034,Asia,Pro,25,162.0,23,108,3,0.04155984827225856,3.750836471525651,8,1.0,2545.737314386292,2545.737314386292,17,50,2,4,Active,1
CUST-0901,2025-12-17 17:10:26.719034,North America,Basic,3,132.0,46,29,10,0.20679767604414412,6.336844308706889,41,8.0,324.2273295811652,40.52841619764565,17,20,3,9,Active,0
CUST-0902,2025-12-18 17:10:26.719034,South America,Basic,72,111.0,8,55,1,0.925064556447055,5.839151695795905,50,33.0,4172.3348396678175,126.43438908084295,14,40,0,9,Active,0
CUST-0903,2025-12-19 17:10:26.719034,Europe,Basic,44,250.0,8,460,13,0.36611311792875123,1.0424118297001703,15,43.0,3924.682955458124,91.27169663856102,18,99,4,1,Active,1
CUST-0904,2025-12-20 17:10:26.719034,Asia,Pro,97,200.0,26,202,11,0.10363672648079558,1.651504584378793,23,21.0,934.9163388520292,44.51982565962044,5,95,4,9,Active,1
CUST-0905,2025-12-21 17:10:26.719034,Asia,Pro,42,226.0,47,392,16,0.702405365866202,3.613313912374185,49,24.0,3175.303492714323,132.30431219643012,8,58,4,4,Active,1
CUST-0906,2025-12-22 17:10:26.719034,Europe,Basic,99,60.0,13,67,11,0.2994577239342546,8.940115729186886,13,,4093.3929061548156,163.73571624619262,7,31,0,4,Active,0
CUST-0907,2025-12-23 17:10:26.719034,Europe,Enterprise,6,90.0,39,446,11,0.2688569129041717,2.323134594098007,2,47.0,3207.862140713844,68.25238597263498,4,38,1,0,Active,0
CUST-0908,2025-12-24 17:10:26.719034,Asia,Enterprise,39,97.0,37,120,0,0.9979774555582603,7.398048974144874,33,43.0,1558.8864955262657,36.25317431456432,18,86,0,2,Active,1
CUST-0909,2025-12-25 17:10:26.719034,Asia,Pro,52,203.0,49,138,12,0.8581389250266543,9.760299095370586,32,19.0,3283.994640886054,172.84182320452916,5,45,3,4,,0
CUST-0910,2025-12-26 17:10:26.719034,Europe,Enterprise,23,113.0,28,346,13,0.40793781836784104,8.115107974220397,49,29.0,1060.2041209392291,36.5587627910079,16,41,2,8,Active,1
CUST-0911,2025-12-27 17:10:26.719034,Asia,Basic,89,280.0,25,203,1,0.9802612078164991,3.1865082551833956,23,10.0,1598.09243642431,159.809243642431,14,9,2,9,Active,0
CUST-0912,2025-12-28 17:10:26.719034,North America,Basic,50,105.0,16,422,11,0.6501132234192136,9.175287343717734,8,12.0,1207.9475690048214,100.66229741706844,19,116,3,0,Active,1
CUST-0913,2025-12-29 17:10:26.719034,North America,Basic,43,207.0,2,349,15,0.7420224518797602,1.8379644085755107,12,33.0,2789.0562609271306,84.51685639173122,14,9,3,7,Active,0
CUST-0914,2025-12-30 17:10:26.719034,Europe,Basic,19,10.0,18,335,3,0.03151304308221159,5.2132774768366215,1,7.0,550.0509673600875,78.57870962286964,9,63,2,0,Active,0
CUST-0915,2025-12-31 17:10:26.719034,South America,Pro,69,176.0,17,17,7,0.1216052593480571,8.987877169537724,6,17.0,4667.21879793821,274.5422822316594,6,79,1,8,Active,0
CUST-0916,2026-01-01 17:10:26.719034,Europe,Enterprise,51,135.0,30,38,1,0.6330851264962384,6.771391383311828,47,10.0,1674.2266447777054,167.42266447777052,17,77,1,5,Active,0
CUST-0917,2026-01-02 17:10:26.719034,Europe,Basic,11,90.0,39,121,9,0.8990239826494839,4.72280108254929,20,,1102.6609342579486,35.56970755670802,19,22,1,0,Active,0
CUST-0918,2026-01-03 17:10:26.719034,South America,Basic,12,,13,444,8,0.6237437260875957,3.635315800634519,18,6.0,2487.783569873138,414.6305949788563,12,16,3,7,Active,1
CUST-0919,2026-01-04 17:10:26.719034,South America,Basic,74,178.0,32,170,14,0.13402489431899178,4.37589464786515,24,17.0,1392.2191140890332,81.89524200523725,4,32,2,4,Active,0
CUST-0920,2026-01-05 17:10:26.719034,South America,Enterprise,8,82.0,29,140,12,0.11576004624632463,5.5804760290835755,46,37.0,2679.171391049395,72.4100375959296,16,66,2,6,Active,1
CUST-0921,2026-01-06 17:10:26.719034,North America,Basic,24,,46,197,16,0.8441858958240817,3.8713953688552665,21,18.0,1749.0606574126066,97.17003652292259,11,90,2,6,Active,1
CUST-0922,2026-01-07 17:10:26.719034,Asia,Pro,92,79.0,30,172,15,0.1393023387079143,9.720710758740697,10,26.0,669.0133857375137,25.73128406682745,4,14,0,6,Active,0
CUST-0923,2026-01-08 17:10:26.719034,North America,Basic,41,271.0,18,206,1,0.5202319605040254,9.397698877595307,32,49.0,1336.8172577160374,27.2819848513477,17,38,0,5,Active,0
CUST-0924,2026-01-09 17:10:26.719034,Asia,Basic,36,254.0,13,484,19,0.03711331996230227,8.836043213928885,31,,2197.814826358011,137.3634266473757,8,98,4,7,Active,1
CUST-0925,2026-01-10 17:10:26.719034,North America,Enterprise,85,12.0,43,373,19,0.08066976739117737,4.796468519703881,20,8.0,161.16320013333186,20.145400016666482,14,8,0,8,Active,0
CUST-0926,2026-01-11 17:10:26.719034,Asia,Enterprise,72,72.0,21,213,13,0.6723482676428648,7.22171592401706,38,24.0,3855.5062098036624,160.6460920751526,2,100,1,1,,1
CUST-0927,2026-01-12 17:10:26.719034,North America,Basic,55,58.0,30,221,2,0.6891814104275167,9.125463763323681,19,13.0,3112.904577306175,239.45419825432114,11,21,1,6,Expired,0
CUST-0928,2026-01-13 17:10:26.719034,South America,Enterprise,9,85.0,21,118,11,0.3414694066084424,8.653865389110353,7,29.0,3010.784440318988,103.82015311444786,11,56,1,1,Active,1
CUST-0929,2026-01-14 17:10:26.719034,Europe,Pro,47,184.0,48,285,7,0.21560976524304476,4.7289431261818695,41,32.0,2734.789160095002,85.46216125296881,6,46,1,5,Expired,0
CUST-0930,2026-01-15 17:10:26.719034,North America,Enterprise,15,118.0,17,82,1,0.813710270757308,2.0114744439003465,36,24.0,2955.662729902092,123.1526137459205,14,43,4,1,Active,0
CUST-0931,2026-01-16 17:10:26.719034,Asia,Basic,48,,40,176,3,0.21710322946989036,1.6806732745109452,8,16.0,4673.913244009031,292.1195777505644,10,92,1,9,,1
CUST-0932,2026-01-17 17:10:26.719034,South America,Pro,82,201.0,19,269,13,0.5420270696663797,6.1935764070313235,24,,52.760361945596046,4.796396540508732,8,46,3,5,Active,0
CUST-0933,2026-01-18 17:10:26.719034,North America,Basic,42,74.0,15,252,15,0.9682088408629055,6.783651416898385,24,32.0,248.52055119216885,7.766267224755277,7,108,3,1,Active,0
CUST-0934,2026-01-19 17:10:26.719034,North America,Pro,60,280.0,9,284,18,0.14785243786238378,8.648583441373216,32,6.0,965.5521155547036,160.9253525924506,8,48,3,0,Active,0
CUST-0935,2026-01-20 17:10:26.719034,South America,Basic,84,109.0,10,111,1,0.9408762674947089,3.6326351830692793,1,35.0,844.833886165819,24.138111033309112,8,70,0,6,Active,0
CUST-0936,2026-01-21 17:10:26.719034,North America,Basic,70,,44,484,11,0.18289305306866865,2.5072344149503825,18,33.0,914.1603527512215,27.701828871249134,2,84,2,2,Active,0
CUST-0937,2026-01-22 17:10:26.719034,Europe,Basic,12,,31,182,13,0.5674432080232296,4.411052498603795,45,18.0,3362.9999903847643,186.83333279915357,16,31,4,3,Expired,0
CUST-0938,2026-01-23 17:10:26.719034,North America,Pro,2,52.0,23,180,5,0.3770077119587446,4.182176112690476,19,,2302.821672240325,62.238423574062836,9,33,3,5,Active,1
CUST-0939,2026-01-24 17:10:26.719034,Europe,Basic,7,87.0,30,150,12,0.9649286015018259,2.1922205861606927,41,13.0,4958.976602890119,381.4597386838553,13,44,3,4,Active,1
CUST-0940,2026-01-25 17:10:26.719034,Europe,Pro,80,,33,406,3,0.2735420290019369,7.050543872618369,40,,1142.1607148666947,114.21607148666946,12,71,1,3,Expired,1
CUST-0941,2026-01-26 17:10:26.719034,South America,Enterprise,3,279.0,9,197,17,0.39965800208575364,5.578227466564384,41,37.0,1561.0422041271984,42.190329841275634,17,8,3,8,Active,0
CUST-0942,2026-01-27 17:10:26.719034,North America,Basic,3,,47,450,11,0.9828601178554205,7.490104805032897,28,26.0,4921.361176840229,189.28312218616264,2,73,1,5,Active,0
CUST-0943,2026-01-28 17:10:26.719034,South America,Pro,27,198.0,1,95,19,0.5364703911884732,4.174220081527612,5,46.0,4160.473122603213,90.44506788267854,13,2,1,5,Active,0
CUST-0944,2026-01-29 17:10:26.719034,North America,Basic,40,256.0,44,485,18,0.5026301156212535,3.9313199041993205,16,17.0,2354.2981111858785,138.48812418740462,1,17,2,1,Active,1
CUST-0945,2026-01-30 17:10:26.719034,North America,Enterprise,33,225.0,35,61,7,0.2577784882039913,5.253182677394701,59,1.0,2777.438458874489,2777.438458874489,19,52,0,5,Active,0
CUST-0946,2026-01-31 17:10:26.719034,Asia,Basic,92,177.0,11,120,6,0.7013635603104414,8.896666108556323,24,25.0,4217.457824057674,168.69831296230694,11,45,1,6,Active,0
CUST-0947,2026-02-01 17:10:26.719034,North America,Pro,1,202.0,34,446,15,0.014372951777777643,1.362531760605823,37,34.0,2410.0914277711768,70.88504199326991,5,37,1,7,Active,0
CUST-0948,2026-02-02 17:10:26.719034,South America,Enterprise,8,292.0,16,374,18,0.04951262970229353,8.243495355668248,3,39.0,1038.0583806746008,26.616881555758994,1,42,2,7,Active,0
CUST-0949,2026-02-03 17:10:26.719034,Europe,Enterprise,32,22.0,9,351,5,0.5993585871358027,4.320888513919808,29,10.0,4143.938247386383,414.39382473863833,13,44,1,8,Expired,0
CUST-0950,2026-02-04 17:10:26.719034,North America,Pro,48,249.0,32,52,19,0.3416745738184541,8.6915712320963,19,20.0,2693.4847314654608,134.67423657327305,8,81,4,9,Active,1
CUST-0951,2026-02-05 17:10:26.719034,Asia,Basic,4,156.0,15,220,10,0.9533163722009605,8.219827079522709,2,7.0,773.6825598474683,110.52607997820975,6,117,0,2,Active,1
CUST-0952,2026-02-06 17:10:26.719034,South America,Pro,94,213.0,12,465,4,0.9031906907227857,4.138851226564795,22,16.0,2532.873297610144,158.304581100634,17,38,4,9,Active,1
CUST-0953,2026-02-07 17:10:26.719034,North America,Enterprise,70,89.0,33,209,15,0.7137062586767072,7.244888817894544,50,37.0,2071.8848691783255,55.99688835617096,12,99,3,6,Active,0
CUST-0954,2026-02-08 17:10:26.719034,South America,Pro,19,52.0,45,307,6,0.8181455811278013,2.436694810960961,17,29.0,4385.444234089972,151.22221496861974,1,111,0,6,Active,1
CUST-0955,2026-02-09 17:10:26.719034,Asia,Basic,32,98.0,14,355,4,0.6673318496676933,9.066533969474092,25,12.0,639.01660248991,53.251383540825834,3,103,3,0,Active,0
CUST-0956,2026-02-10 17:10:26.719034,Asia,Enterprise,9,157.0,8,249,10,0.12558210271016068,4.640419580067185,55,17.0,4377.296924195647,257.48805436444985,14,94,1,7,Active,1
CUST-0957,2026-02-11 17:10:26.719034,South America,Pro,12,104.0,8,124,14,0.7655433696892027,5.100630538196802,35,48.0,2565.9329738833208,53.45693695590251,8,6,2,3,Active,1
CUST-0958,2026-02-12 17:10:26.719034,North America,Pro,11,160.0,27,35,2,0.21019196871884638,7.351831459332864,7,20.0,2027.7785056059267,101.38892528029633,11,68,4,4,Active,0
CUST-0959,2026-02-13 17:10:26.719034,Europe,Basic,46,11.0,12,416,4,0.32344285510019677,8.387562130343658,16,26.0,818.2162501706723,31.46985577579509,14,51,3,5,Active,1
CUST-0960,2026-02-14 17:10:26.719034,Asia,Pro,16,31.0,1,308,4,0.8192342121024202,3.1270846899538864,30,48.0,3507.08163356701,73.0642006993127,8,101,1,2,Active,1
CUST-0961,2026-02-15 17:10:26.719034,North America,Basic,1,16.0,43,86,8,0.5365256083934482,6.952151258892959,36,19.0,4634.765478459102,243.935025182058,3,35,4,4,Active,0
CUST-0962,2026-02-16 17:10:26.719034,North America,Pro,63,,40,421,14,0.8599407141834092,4.527982395002336,44,47.0,1883.1329959576058,40.0666594884597,7,58,4,9,Active,1
CUST-0963,2026-02-17 17:10:26.719034,Europe,Basic,21,123.0,42,146,2,0.21303531984326418,4.318326316035652,56,12.0,1215.5091533474588,101.29242944562156,19,57,3,4,Active,0
CUST-0964,2026-02-18 17:10:26.719034,Asia,Pro,30,281.0,11,29,5,0.6077784386068872,7.210232415465892,32,21.0,2778.7859158257934,132.3231388488473,4,73,1,0,Expired,0
CUST-0965,2026-02-19 17:10:26.719034,Asia,Enterprise,13,92.0,39,449,16,0.08379097254826162,4.484649467403409,26,42.0,3982.9678826850127,94.83256863535745,16,6,2,2,Active,0
CUST-0966,2026-02-20 17:10:26.719034,North America,Basic,34,188.0,43,220,7,0.6430609935400297,4.114976501479669,44,34.0,28.80079580715993,0.8470822296223508,13,13,3,2,Active,0
CUST-0967,2026-02-21 17:10:26.719034,North America,Enterprise,4,219.0,31,249,10,0.7625340377755347,8.522995673136183,3,7.0,3160.5734076131916,451.5104868018845,19,59,4,0,Expired,0
CUST-0968,2026-02-22 17:10:26.719034,Europe,Basic,28,133.0,17,48,5,0.5849308939787217,1.9114851144790572,21,45.0,2986.614843486168,66.36921874413707,5,86,4,6,Active,1
CUST-0969,2026-02-23 17:10:26.719034,Europe,Enterprise,95,122.0,33,444,7,0.26623150149881025,7.083033605471896,25,35.0,1597.5794071627586,45.64512591893596,5,92,0,0,Active,1
CUST-0970,2026-02-24 17:10:26.719034,Asia,Pro,59,21.0,32,277,9,0.03134266885886672,3.2385285441156215,31,15.0,2262.600787988802,150.8400525325868,4,30,1,6,Active,1
CUST-0971,2026-02-25 17:10:26.719034,South America,Pro,27,135.0,29,216,2,0.11944888396428577,1.1394841764357126,23,1.0,1242.3464885674864,1242.3464885674864,2,116,0,3,Active,1
CUST-0972,2026-02-26 17:10:26.719034,Asia,Pro,69,62.0,21,488,13,0.6223029790740262,2.500878419854228,45,26.0,3951.5298323796956,151.9819166299883,13,100,2,8,Active,1
CUST-0973,2026-02-27 17:10:26.719034,North America,Enterprise,25,292.0,21,448,13,0.9344202168425138,6.459953767982809,34,35.0,3176.329317496877,90.7522662141965,16,2,3,6,Active,0
CUST-0974,2026-02-28 17:10:26.719034,Asia,Basic,3,149.0,40,471,9,0.2065344039720064,7.382144723373436,36,,2668.2309939745364,106.72923975898146,2,58,4,4,Active,1
CUST-0975,2026-03-01 17:10:26.719034,South America,Basic,97,106.0,23,276,11,0.7350261491050988,1.1895200520068805,31,42.0,1968.7057301049579,46.87394595487995,19,36,1,6,Active,0
CUST-0976,2026-03-02 17:10:26.719034,Europe,Pro,68,14.0,6,163,5,0.8664510632490415,1.3278289897154814,6,15.0,1464.0080862434534,97.60053908289689,17,72,4,8,Expired,1
CUST-0977,2026-03-03 17:10:26.719034,South America,Enterprise,25,66.0,22,51,11,0.5208821784475111,9.122879033586578,32,22.0,4115.455065356723,187.0661393343965,5,45,0,9,Active,0
CUST-0978,2026-03-04 17:10:26.719034,South America,Pro,20,78.0,38,420,13,0.6692657958436578,1.6597523630234785,30,6.0,2262.524275463509,377.0873792439182,18,106,0,5,Expired,0
CUST-0979,2026-03-05 17:10:26.719034,South America,Pro,34,127.0,37,20,1,0.8150153166761481,9.047639427549141,54,15.0,2512.222625009947,167.48150833399646,18,114,3,0,,1
CUST-0980,2026-03-06 17:10:26.719034,Europe,Basic,26,68.0,45,303,8,0.2606751577405936,3.053493223758152,11,24.0,2608.9353653983007,108.7056402249292,8,9,1,5,,0
CUST-0981,2026-03-07 17:10:26.719034,South America,Enterprise,5,42.0,8,107,9,0.296895674268043,7.660160201423915,10,21.0,2247.3510078035665,107.01671465731269,15,65,1,0,Expired,0
CUST-0982,2026-03-08 17:10:26.719034,South America,Basic,99,59.0,41,436,16,0.0006275166284561706,3.7875992405141083,23,7.0,1287.8812469297345,183.98303527567637,13,77,3,3,Active,1
CUST-0983,2026-03-09 17:10:26.719034,South America,Pro,61,28.0,49,284,16,0.9630941308978025,8.728768230482654,7,29.0,610.4987968128296,21.051682648718263,13,50,0,7,Active,0
CUST-0984,2026-03-10 17:10:26.719034,North America,Basic,92,223.0,35,457,2,0.9175448945963448,7.304093788819221,31,32.0,501.7009631670261,15.678155098969565,16,79,0,4,Active,0
CUST-0985,2026-03-11 17:10:26.719034,South America,Basic,93,206.0,11,399,18,0.7645682637594303,4.616321127415256,56,32.0,3789.7379914700364,118.42931223343864,13,32,0,4,Active,1
CUST-0986,2026-03-12 17:10:26.719034,Europe,Basic,9,56.0,24,439,0,0.07907602097664812,1.686722087566716,37,5.0,1125.4038332845416,225.08076665690834,2,98,4,9,Expired,1
CUST-0987,2026-03-13 17:10:26.719034,South America,Basic,50,176.0,49,381,11,0.44750288969950813,7.594301654837263,59,4.0,287.80734662033814,71.95183665508453,3,43,2,7,,1
CUST-0988,2026-03-14 17:10:26.719034,South America,Pro,6,298.0,21,239,6,0.10189175397155281,6.551962803686634,21,22.0,3989.611859412471,181.34599360965777,15,95,0,7,Active,0
CUST-0989,2026-03-15 17:10:26.719034,Europe,Basic,83,150.0,2,378,3,0.015920267262798604,1.0262054605040987,33,18.0,778.7676477746335,43.26486932081297,19,78,2,0,Active,0
CUST-0990,2026-03-16 17:10:26.719034,South America,Basic,60,93.0,40,435,9,0.6161829652125973,1.0847787037520078,18,35.0,3129.4789977494365,89.4136856499839,13,54,2,4,Active,0
CUST-0991,2026-03-17 17:10:26.719034,Europe,Basic,44,191.0,19,229,12,0.9608294170801884,8.279136758734246,51,17.0,1699.8299245248375,99.98999556028456,5,47,1,4,Active,0
CUST-0992,2026-03-18 17:10:26.719034,South America,Basic,11,88.0,39,74,1,0.9028680234321501,3.3345976492166844,19,24.0,641.1364808896342,26.714020037068092,6,14,3,7,Active,0
CUST-0993,2026-03-19 17:10:26.719034,Europe,Basic,66,224.0,28,364,9,0.6967548149354044,6.725203009552591,55,2.0,2078.2600864792557,1039.1300432396279,14,48,4,0,Active,0
CUST-0994,2026-03-20 17:10:26.719034,South America,Basic,47,23.0,17,241,3,0.09664058416487142,5.0879297778872274,13,13.0,83.89621705179945,6.453555157830727,4,55,2,6,Expired,0
CUST-0995,2026-03-21 17:10:26.719034,South America,Pro,73,224.0,6,337,17,0.27416403767230013,8.770870130695904,32,15.0,4206.814462737676,280.45429751584504,19,29,4,6,Active,0
CUST-0996,2026-03-22 17:10:26.719034,North America,Pro,85,137.0,19,452,4,0.32005672688529097,9.252650017922397,9,5.0,2572.3548270958677,514.4709654191736,7,47,1,8,Expired,0
CUST-0997,2026-03-23 17:10:26.719034,North America,Pro,88,257.0,38,61,18,0.7631500577455612,9.971269414109686,15,3.0,704.4084544307294,234.80281814357647,4,63,0,1,Active,0
CUST-0998,2026-03-24 17:10:26.719034,South America,Basic,98,38.0,28,383,1,0.8022491792351141,2.3831572222652215,3,37.0,1192.5317887610336,32.23058888543334,2,19,2,2,Expired,0
CUST-0999,2026-03-25 17:10:26.719034,South America,Basic,86,289.0,2,440,11,0.3851061229899204,8.766676418279278,26,37.0,2245.396208771248,60.68638402084454,7,91,3,3,Active,0
CUST-1000,2026-03-26 17:10:26.719034,Asia,Enterprise,3,211.0,38,385,16,0.41788399661760967,3.394192390559216,27,37.0,952.4582202495878,25.742114060799672,3,9,1,0,Expired,1
